"","x"
"1",1.00652079189893
"1",1.00695850357573
"1",1.01214104365951
"1",0.991175140890006
"1",0.999417537466837
"1",0.98258101047256
"1",0.987274425582968
"1",1.00122706309223
"1",1.00747423614475
"1",0.998070930783389
"1",0.996265723328163
"1",1.0048770622978
"1",1.00748335872801
"1",0.982015412407947
"1",1.00090641934042
"1",0.99414047954284
"1",0.992224649933264
"1",1.01683224459353
"1",1.00466590679357
"1",0.99516761699269
"1",1.00408405299457
"1",0.992978421823812
"1",0.98531805594185
"1",1.01431413524153
"1",0.988463978440069
"1",0.994769353172266
"1",0.988542123200392
"1",1.00026779763267
"1",1.01339147413136
"1",0.98690845585507
"1",0.994898238367821
"1",0.993610035736725
"1",0.999471884628397
"1",0.992141889826806
"1",1.00227252702223
"1",1.00313607474478
"1",1.00536158771215
"1",1.00109936815168
"1",0.990613971142019
"1",0.988065142945243
"1",1.00076973096606
"1",0.992747856905552
"1",0.981253943364803
"1",1.00516949414356
"1",1.00873155903701
"1",0.997209035407954
"1",0.991477266221754
"1",1.00443036454181
"1",0.999512174048723
"1",1.00178973708618
