x
1.267628625
0.80239146
0.734303548
1.896857186
0.484563405
0.572335738
1.286628575
1.10796564
0.798213388
1.367865058
0.805066488
0.583368088
0.684572661
1.163690069
0.660379261
0.958400616
0.754803027
1.03795786
0.955104838
1.349752265
0.646280465
0.810895936
1.155800555
0.542259209
0.767627245
0.927685354
1.138032736
0.788106387
0.669348868
0.69590875
1.280060251
0.879797644
1.342946047
1.574085643
1.221198086
0.770691523
0.829585452
0.778388052
0.960169239
1.752202183
1.433667552
0.824797851
1.350352862
0.869971784
0.761895191
1.475205079
0.657451612
0.666265187
1.520014939
1.582580581
