"","x"
"1",0.929218543781805
"1",1.42167198774978
"1",1.0188835448885
"1",0.517932630987963
"1",1.16173770521784
"1",0.98223036392694
"1",0.963205143342508
"1",1.07467516743944
"1",1.23292657971486
"1",0.772164414018867
"1",0.755737238165395
"1",0.90562239739762
"1",0.95577869309604
"1",1.01349575308388
"1",1.00976794313855
"1",0.902357458494857
"1",0.990182719358202
"1",0.68665222818708
"1",0.81194550549277
"1",0.598247467243921
"1",0.847972947860226
"1",0.627415040406819
"1",1.16197154793026
"1",1.10461895880275
"1",1.52722249123967
"1",0.815841534093039
"1",1.12380178423466
"1",1.37871438411656
"1",0.796696632003166
"1",0.830735109673007
"1",1.07376646359658
"1",1.25333082071571
"1",0.713933500476761
"1",0.932543054134894
"1",0.991122322039241
"1",1.06146791619185
"1",0.805482263566806
"1",0.765228466139991
"1",0.865189268118154
"1",0.752396733983219
"1",1.11516786474509
"1",0.79999532360088
"1",0.90842571174243
"1",0.713161393886442
"1",1.20647364419581
"1",1.0910008476628
"1",0.722408537643914
"1",0.619870071397837
"1",0.695267620076049
"1",1.14530439616923
