"","x"
"1",0.874219684142304
"1",0.525000108320485
"1",0.931757309504131
"1",0.771509008707518
"1",0.792540361596644
"1",1.21662543205533
"1",1.14142078896586
"1",1.32468410975062
"1",0.878972095295505
"1",1.22918095750074
"1",0.555879849810106
"1",1.40935255116727
"1",0.722320764105959
"1",0.609981026919386
"1",0.538622742456087
"1",1.40535059715282
"1",1.07699606743639
"1",0.551890199619908
"1",0.866703336631297
"1",0.406183424102904
"1",0.772899474513928
"1",0.80316417524724
"1",0.651490520445787
"1",0.495937909671853
"1",1.86315092978293
"1",1.12752462807505
"1",1.54128096467055
"1",0.81010355355782
"1",0.738856660195229
"1",0.779165862902563
"1",0.668689363862884
"1",1.59903195758613
"1",1.40543533182751
"1",0.970243233922371
"1",1.94710249055752
"1",1.07287980364735
"1",1.19150313163692
"1",1.97793851099941
"1",1.07734124846042
"1",0.810041301734911
"1",0.706696368979674
"1",1.53796342698489
"1",0.315248163756164
"1",1.31878085079339
"1",0.616665897902921
"1",1.2809968092596
"1",3.13893623344186
"1",0.97796376447117
"1",1.08906790736404
"1",0.821659262890999
