x
0.424473848
1.016198022
1.145901652
0.861894088
1.408275516
1.053668082
1.039365735
0.788333932
1.127942542
0.594069452
0.658976461
0.781002683
0.949489214
1.435627036
1.526099838
0.687674012
1.092100015
1.163774096
0.417001973
0.863040939
0.605141762
2.039685417
1.537265797
0.82016394
0.800168637
1.460954706
1.302678722
1.294266771
1.461075707
2.843184699
0.906503923
0.895547986
0.56115635
0.616520903
0.255693561
1.463458008
0.463410629
1.325080498
0.779746196
0.349505851
1.312790643
1.016750144
1.741300165
1.305103802
0.578463003
1.485279963
1.082530626
1.010485701
0.625754735
1.416452477
