"","x"
"1",1.0046530866146
"1",1.00012234151861
"1",1.00052105070243
"1",0.998237861787771
"1",1.00319603642461
"1",0.997585667017506
"1",0.998445829657292
"1",0.997011952709
"1",0.998400739266865
"1",0.999464108456924
"1",0.999101291562292
"1",0.997315036292163
"1",1.00732421554474
"1",1.00397828472369
"1",1.00127795692391
"1",1.00072254881213
"1",0.999854416465466
"1",0.999121695782541
"1",0.998199685853784
"1",1.00036416942482
"1",1.00008637304846
"1",0.998898210037893
"1",1.00390701478978
"1",1.00305907570504
"1",0.998907899345476
"1",0.995604687618358
"1",0.998032909999534
"1",0.999273568160774
"1",0.999480935369261
"1",1.00137217701755
"1",0.996514533688313
"1",0.999478307327431
"1",0.997846808653456
"1",1.00036973577071
"1",1.00033621979722
"1",0.996273300094685
"1",1.00109834548607
"1",1.00404445757003
"1",0.998871633615605
"1",1.00445234750645
"1",1.00228666065906
"1",1.00036591833785
"1",1.00315049263112
"1",0.998652493192184
"1",1.00087765882932
"1",1.0018451955433
"1",0.999526567144532
"1",1.00143327125898
"1",0.998378449000228
"1",1.00312981334183
