"","x"
"1",1.00073035399907
"1",0.999200176067012
"1",1.00018202935351
"1",1.00202440703133
"1",0.997979627342384
"1",0.999044760338092
"1",0.995288123696283
"1",1.00063292921728
"1",0.998642574899614
"1",1.000587718367
"1",0.998994382912505
"1",0.997954496121779
"1",1.00338787299536
"1",1.00134389681496
"1",1.00295734533954
"1",1.00137222767898
"1",1.00410498958135
"1",0.99832293817882
"1",0.996740419959467
"1",1.00417340496371
"1",0.999920800562498
"1",0.992520954478022
"1",1.00289424095915
"1",1.0050368281146
"1",1.00067803313638
"1",0.998971638073448
"1",0.995243542115989
"1",1.0043204749176
"1",0.995255432651798
"1",0.998480535363758
"1",1.00266807756583
"1",0.995207119427369
"1",1.0003221979284
"1",1.00098352948043
"1",0.998791466578071
"1",1.00445771942772
"1",0.99493639691358
"1",0.996925612428767
"1",1.00179376889499
"1",0.999578623562255
"1",0.998492650447858
"1",0.998920337292792
"1",1.00359579159185
"1",0.998209242293983
"1",1.00262351112282
"1",1.00409457443431
"1",0.998946170736375
"1",0.997780752829212
"1",0.9959275074039
"1",0.995987921434925
