x
3.61E-05
0.014375885
0.239342208
0.003613635
0.012613152
0.033898555
0.018038655
9.15E-06
1.11E-08
0.001180409
0.214913966
0.001140577
9.47E-13
0.000318976
0.025432693
0.014519176
8.06E-05
0.007700214
0.012468516
0.065159296
0.09483261
0.00214262
0.002476359
0.00631832
0.004465886
5.29E-08
0.011134947
0.161185473
4.12E-08
0.000120064
5.51E-05
9.99E-05
0.000184827
0.058338486
0.105043944
0.000115245
0.005799037
0.071608855
8.55E-05
0.010338125
0.004654013
0.034019415
0.000486646
0.369627535
0.688892029
0.566464229
0.000347745
3.06E-13
6.81E-07
0.057724411
