x
0.309913235
0.155597527
4.483147827
0.672121825
1.348180571
7.538006974
6.015980936
1.163140251
1.738185942
3.320801609
0.528437081
0.349645123
1.186580584
0.275432608
1.705678595
1.167371747
0.62800631
0.223225668
2.373794864
1.240646921
1.247586226
0.956273177
0.290199648
1.010761166
0.451430218
0.328933439
0.231755332
0.828364216
0.306974275
0.167365252
0.139393978
3.513144744
0.355152034
2.074324028
0.547432155
0.716434739
1.505089102
1.108493226
0.493200273
0.39033229
1.844177401
0.377886976
0.924714299
0.905166336
3.565801521
2.051326139
1.189772022
2.201965372
0.826035477
0.861999334
