x
0.482794387
0.716368699
0.504555191
0.816186397
0.374217706
2.06560807
0.428032069
1.991018974
0.812012268
0.209343335
1.592587909
1.905019505
0.848821147
0.314704777
0.152880153
2.261519756
1.629326582
1.37936643
0.58033803
0.44627418
0.922798954
0.946848543
0.578102651
0.702582301
0.291495157
0.894712436
0.513533941
1.643401992
0.262897512
1.068102094
0.216189672
0.271395686
0.920372087
0.908009274
3.165309941
1.703245822
0.877639454
0.477342955
1.096113612
0.412189105
1.429354919
0.671109104
3.200566987
0.858376701
0.607721836
0.362469194
2.480747557
0.321664355
2.828450567
0.77493131
