"","x"
"1",1.58662979991071
"1",0.407610468869337
"1",1.46057723533012
"1",0.215571575370464
"1",0.942254232435721
"1",0.679767744700649
"1",1.61947626811104
"1",5.20552152164166
"1",0.579687790620134
"1",0.654752223239397
"1",0.611187274644906
"1",0.723422415275264
"1",0.396294119807593
"1",0.56852897233164
"1",1.54526076653328
"1",1.32393174665886
"1",0.543864246110545
"1",1.26427639252851
"1",1.03744711052355
"1",1.23128460855053
"1",0.939521696772453
"1",0.983801863217054
"1",0.698857961367869
"1",1.1058217628377
"1",0.81294463167948
"1",0.661561336225965
"1",0.540020562104881
"1",0.917374046785123
"1",0.64046569198659
"1",1.83496096614857
"1",0.753140405057304
"1",0.347083841342059
"1",0.424632639248101
"1",0.56231942474062
"1",2.80846605166787
"1",4.17406449798505
"1",0.807788021329248
"1",0.404096420420832
"1",0.696053849023754
"1",1.71622012276309
"1",1.59822280421161
"1",1.11244798559145
"1",0.323035440916768
"1",1.07835213574229
"1",1.43047036029189
"1",0.629421451645459
"1",0.77468950157386
"1",1.42858249434604
"1",0.738233354578985
"1",1.00074145214299
