"","x"
"1",0.0295195352313522
"1",0.00055382823068459
"1",6.35138928457573e-05
"1",0.000199383583621989
"1",9.68602971253548e-05
"1",0.011105596171754
"1",0.00091071470518922
"1",0.000386988717784655
"1",0.000180447019735637
"1",9.02585777378546e-05
"1",0.0332628022853996
"1",0.0287463306144202
"1",0.00172216912401651
"1",0.00341275496797339
"1",0.010807042784456
"1",5.97301322535616e-06
"1",0.000309155716614106
"1",5.03169394704317e-06
"1",8.31248028597306e-07
"1",6.96202240915281
"1",0.463528872523769
"1",0.00255252239187019
"1",0.00194383168266611
"1",0.000849058920036028
"1",9.64057380860103e-05
"1",0.0829867009086902
"1",0.0143488968410179
"1",1.21680016375978e-05
"1",0.0501505241341648
"1",0.00159694403063711
"1",0.00811134423989392
"1",8.43860768321543e-05
"1",0.000231983873754312
"1",0.0184939440268789
"1",0.00193605943379468
"1",6.77815187273216e-06
"1",3.76434825360171e-06
"1",0.000750667782301298
"1",28.9432556320929
"1",0.000315395691927593
"1",0.308441982954205
"1",2.38529173203473e-05
"1",2.44451906752446e-05
"1",0.0695412863063804
"1",0.00289230249891528
"1",0.00160580269569149
"1",7.47027816536028
"1",0.00386437294954394
"1",6.33715828635351e-05
"1",0.00188255120203201
