"","x"
"1",1.03099534515471
"1",1.10605862788655
"1",1.50571140386345
"1",0.899130571687082
"1",1.43906475933138
"1",1.26799386180004
"1",1.44278186166175
"1",0.715093902545807
"1",1.41751542641857
"1",1.07297016499008
"1",0.793943788669642
"1",1.05834317263022
"1",1.10856695166739
"1",1.37209955915102
"1",0.759653912619328
"1",1.35817051056872
"1",1.13402969130295
"1",0.806837307246834
"1",0.966299930141157
"1",1.22756464508102
"1",0.841508453017248
"1",1.17612618068641
"1",1.09671735520714
"1",1.92788878999875
"1",1.17254058783073
"1",1.03247530926108
"1",1.10820691820748
"1",1.23584680195463
"1",0.795392885051293
"1",1.10052982920046
"1",0.50773416529326
"1",0.66873789296626
"1",0.649880704438325
"1",0.735229072714199
"1",0.864255087247005
"1",0.557053532158843
"1",0.616110907216666
"1",1.31654255469615
"1",1.00961610943406
"1",1.12694558415264
"1",1.40876677474208
"1",0.927442183687961
"1",0.931345901739781
"1",0.815028460480502
"1",0.701926453421277
"1",1.56479179355979
"1",1.03950206553297
"1",0.64843053902357
"1",1.13956310752138
"1",0.94288913497995
