"","x"
"1",1.00197378698421
"1",1.00651430270771
"1",0.978198852048595
"1",0.990858066851207
"1",1.00888658565201
"1",1.01035719727739
"1",1.00334593662628
"1",1.00713239468082
"1",1.00671311009098
"1",0.99854174455906
"1",0.992712787002516
"1",0.999113208980637
"1",1.00545820337531
"1",0.994103283466831
"1",1.0046207800478
"1",1.00534633710644
"1",0.988999780891308
"1",0.999794309971978
"1",0.98879346711139
"1",1.00911878088724
"1",1.00575521665432
"1",0.996409572675594
"1",0.998485033281801
"1",1.0081072827263
"1",1.0056310427658
"1",1.00682267970423
"1",1.00273890142397
"1",1.00630006856946
"1",0.996558682895151
"1",1.00743840893949
"1",0.995341283644656
"1",0.997124686184738
"1",1.00450977272595
"1",0.993891086935879
"1",0.997917954730293
"1",0.993619460924671
"1",1.00611129517905
"1",1.00144404120387
"1",1.00827319480523
"1",1.00629762043088
"1",0.999647025257983
"1",1.00698832488013
"1",1.00588952580986
"1",0.988703304273239
"1",0.993825767432703
"1",0.99212437843176
"1",1.00217887632045
"1",0.997549975414077
"1",0.993490328702039
"1",0.992742150608025
