x
0.963032811
1.049848754
1.295837309
0.986745951
1.009117466
0.916922519
1.121696804
0.990184503
0.905725363
0.940768476
1.072525309
0.845192278
0.97609192
0.946950988
0.999177244
0.966421177
0.83038189
0.915377608
1.041201194
0.915691755
1.021265994
0.999498206
0.805978767
1.005915684
0.891397728
0.938273929
0.987770386
0.843984625
0.846316389
1.100148127
0.82587239
1.100511181
0.90524172
0.842286199
1.1353975
1.175857473
1.118927731
0.904217539
0.866492426
1.159441332
0.974098633
1.247779664
1.111994938
0.971208134
1.055777574
0.898672695
0.921175935
1.024054062
0.961634537
0.983800393
