"","x"
"1",1.0010970126795
"1",0.995450486594559
"1",0.9911008032742
"1",1.00338290351508
"1",0.999731101241259
"1",0.996533406523866
"1",1.00057366527744
"1",0.99177701444096
"1",0.994738878487928
"1",1.00433093123332
"1",0.99726597068202
"1",1.00070941061059
"1",1.00896260093963
"1",0.996491210779803
"1",0.998766231963787
"1",0.990398299482711
"1",0.994249347470755
"1",1.00945510630328
"1",1.00926358200361
"1",1.00593678627744
"1",0.999630331264949
"1",0.996189956048765
"1",1.00275293279268
"1",0.996299636585977
"1",0.998338964485313
"1",1.00520110949705
"1",1.00024226908893
"1",1.00585244240929
"1",1.00633584397422
"1",1.00509023341913
"1",1.00768849856212
"1",1.00477177457858
"1",1.00324634348396
"1",1.00157956703665
"1",1.00634711158646
"1",1.01378287716311
"1",1.00337916502533
"1",0.995954282097208
"1",0.99903581511591
"1",0.999868976840408
"1",1.00055422040238
"1",0.996793268906964
"1",0.999689318027988
"1",0.991891297651668
"1",1.00730868426816
"1",0.998360886505105
"1",0.998897274682028
"1",0.999788013038304
"1",1.00114532996569
"1",0.996772762491337
