x
0.763803656
0.822059584
1.279936711
1.425453565
1.002198703
0.959476964
1.238918032
0.948100337
1.035755432
0.933626706
1.02812464
1.172774926
0.978495967
0.757677317
1.072178743
0.704582054
1.370970985
0.976549314
1.096599782
1.155754085
0.775200516
0.573278617
0.546043669
0.880425521
0.599345331
1.333189044
1.242850804
1.115304792
1.189467307
1.031030309
1.058961419
0.810194915
0.61212268
0.816675332
1.058888525
1.582884154
1.057168732
0.974309681
1.186158266
0.883099446
0.747004352
1.168096542
0.884862256
0.71945644
0.825271867
1.661439367
1.091297426
1.193655205
0.975107798
1.309203549
