x
0.96627489
1.002359074
1.02158241
1.030569178
1.047689718
0.954774091
0.867047452
1.097913985
1.017475579
1.14999498
0.93274037
0.985815798
1.068890212
0.961353092
1.013338614
0.864352659
1.042054112
0.961881323
1.017987214
1.102124523
0.89636326
0.954337605
1.041110644
1.011840324
1.081123089
0.929649283
0.798915784
0.951750836
1.055839896
0.957974882
1.101798087
0.966406678
1.04137118
0.840332015
0.995417038
1.189812205
1.299517559
0.975603813
1.007936059
0.914435858
1.106543648
0.946706308
1.094923666
1.068025416
0.981906071
1.134796001
1.087628279
1.101572842
1.031570058
1.024988861
